"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"gplus1548836111.jpg","#Stuttgart #Diesel Abgase töten","https://lh3.googleusercontent.com/-NVmXCL2NYLg/Wle0zBQedpI/AAAAAAAAAuo/rWGOHusOG2EJ6-jwgxfveP2366E57BEjACLABGAYYCw/s0-d/gplus1548836111.jpg","","0","11.01.2018, 19:02:36 UTC","21.01.2018, 15:42:42 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
