"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"gplus-524343253.jpg","Über 60 Millionen Jahre lang war hier durchgängig saubere #Atemluft. Jetzt ist hier #Stuttgart.","https://lh3.googleusercontent.com/-1TTEGJ2K6Ds/Wle14Z7meqI/AAAAAAAAAuw/hJNlQcC3hbUPMCHdaxVIIhzshEbn_KBJQCLABGAYYCw/s0-d/gplus-524343253.jpg","","0","11.01.2018, 19:07:13 UTC","21.01.2018, 15:42:42 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
