"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"Führerhauptquartier in Oehrenstock.JPG","#Führerhauptquartier  in #Oehrenstock","https://lh3.googleusercontent.com/-vvTifrWBMHY/VWv6mj-3MmI/AAAAAAAAAG4/w3vgNjnhmJoj5a5EjIfm5m3d03rql5QhQCLABGAYYCw/s0-d/F%25C3%25BChrerhauptquartier%2Bin%2BOehrenstock.JPG","","0","01.06.2015, 06:24:26 UTC","01.06.2015, 06:29:59 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
