"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"20180516_173040.jpg","Über die Westend-Apotheke können ab sofort auch rezeptpflichtige Tanzschritte bezogen werden. Derzeit hat allerdings lediglich die Chefin höchstpersönlich die entsprechende Zusatzausbildung erfolgreich absolviert (rechts im Bild).","https://lh3.googleusercontent.com/-fk7lKG1iSRI/WvxVH5cSL8I/AAAAAAAAA6A/KkM3J3dXezg88Y3Bm7rnod5ratLNYrzuQCLABGAYYCw/s0-d/20180516_173040.jpg","","0","16.05.2018, 15:58:23 UTC","26.05.2018, 13:27:30 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
