"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"gplus698797889426527408.jpg","#Bahn-Chaos Der Kindergarten hat 1 Tag Berufspraktikum machen dürfen und dabei diese Elektrik zustande gebracht.","https://lh3.googleusercontent.com/-nes5iS9lMyE/XD7QraQtpKI/AAAAAAAABBM/WAuwvQ9FF3cJUrpn-gCC-K5GbO_FhJGTQCLABGAYYCw/s0-d/gplus698797889426527408.jpg","","0","16.01.2019, 06:35:25 UTC","28.01.2019, 03:53:24 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
