"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"23.05.15 - 1","Das Urlaubswetter soll feucht werden. Kein Problem. Für spannende Lektüre ist gesorgt.","https://lh3.googleusercontent.com/-CCjkD_0h3vs/VWBbeHQ7ngI/AAAAAAAAAEU/mKYLzeGp0j8-_tVXQFwbBGzLVb9F8rCZgCLABGAYYCw/s0-d/23.05.15%2B-%2B1","","0","23.05.2015, 10:50:32 UTC","30.01.2019, 02:44:30 UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
